company_id,final_score,trajectory,persistence,group_id,country,currency,erp,created_at,base_score,base_score_band,behavioral_cohort,group_size_in_sample,group_erp,coverage_pct,months_available,currency_scope,rule_version,data_cutoff,primary_fallback_used,drift_fallback_used
COMP_0128,92.7,improving,unconfirmed,GROUP_0103,,EUR,,2025-03-13 11:06:29,92.7,90-100,90-100|improving,16,,0.9,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0129,67.2,stable,unconfirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 09:28:40,67.2,60-70,60-70|stable,11,,0.91,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0130,81.9,stable,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:02:41,81.9,80-90,80-90|stable,15,Microsoft Dynamics - AX 2009,1.0,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0131,100.0,insufficient_data,unconfirmed,GROUP_0070,ES,EUR,businessCentral,2025-09-08 06:49:05,100.0,90-100,,18,Microsoft Business Central,0.0,2,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0132,67.5,deteriorating,unconfirmed,GROUP_0104,ES,EUR,libra,2026-02-27 16:10:25,67.5,60-70,60-70|deteriorating,10,,0.88,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0133,80.0,deteriorating,unconfirmed,GROUP_0103,,EUR,,2025-03-13 11:05:50,80.0,80-90,80-90|deteriorating,16,,0.0,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0134,,insufficient_data,unconfirmed,GROUP_0169,FR,EUR,,2025-09-10 10:56:32,,,,7,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0135,,insufficient_data,unconfirmed,GROUP_0050,,EUR,,2024-01-03 08:11:10,,,,3,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0136,79.5,improving,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:47:19,79.5,70-80,70-80|improving,22,Sage 50,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0137,60.5,improving,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 08:01:17,60.5,60-70,60-70|improving,22,,0.38,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0138,68.8,improving,unconfirmed,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:20,68.8,60-70,60-70|improving,14,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0139,80.4,deteriorating,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 07:56:24,80.4,80-90,80-90|deteriorating,22,,1.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0140,66.8,stable,unconfirmed,GROUP_0072,,EUR,businessCentral,2025-07-21 17:25:00,66.8,60-70,60-70|stable,2,,0.94,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0141,86.6,improving,unconfirmed,GROUP_0220,,EUR,navision,2025-09-24 15:11:13,86.6,80-90,80-90|improving,6,Microsoft Navision,0.64,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0142,78.6,stable,unconfirmed,GROUP_0217,,EUR,businessCentral,2025-04-04 08:07:14,78.6,70-80,70-80|stable,22,,1.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0143,50.0,deteriorating,confirmed,GROUP_0146,ES,EUR,sage200,2024-09-23 13:51:45,60.0,60-70,60-70|deteriorating,6,Sage 200,0.48,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0144,100.0,stable,unconfirmed,GROUP_0236,,EUR,,2026-03-02 13:54:25,100.0,90-100,90-100|stable,17,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0145,,insufficient_data,unconfirmed,GROUP_0007,,GBP,,2026-04-27 14:37:18,,,,5,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0146,79.5,stable,unconfirmed,GROUP_0020,,EUR,,2025-06-23 07:45:48,79.5,70-80,70-80|stable,6,,0.25,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0147,100.0,stable,unconfirmed,GROUP_0227,,EUR,,2024-10-13 14:37:52,100.0,90-100,90-100|stable,1,,0.5,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0148,94.2,stable,unconfirmed,GROUP_0016,,EUR,,2025-04-21 15:06:56,94.2,90-100,90-100|stable,15,SAP Business One,0.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0149,,insufficient_data,unconfirmed,GROUP_0132,,ARS,netsuite,2024-03-15 09:26:56,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0150,61.8,deteriorating,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:11:05,61.8,60-70,60-70|deteriorating,12,,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0151,81.2,improving,confirmed,GROUP_0101,,EUR,,2023-06-30 09:34:47,74.8,70-80,70-80|improving,18,,0.04,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0152,75.9,deteriorating,unconfirmed,GROUP_0037,ES,EUR,navision,2024-11-20 19:57:41,75.9,70-80,70-80|deteriorating,6,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0153,73.3,improving,unconfirmed,GROUP_0115,,EUR,,2022-11-14 14:22:01,73.3,70-80,70-80|improving,12,,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0154,,insufficient_data,unconfirmed,GROUP_0003,,GBP,businessOne,2026-03-17 14:32:36,,,,4,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0155,59.0,stable,unconfirmed,GROUP_0143,,EUR,businessCentral,2024-04-11 08:48:58,59.0,50-60,50-60|stable,10,Microsoft Business Central,0.71,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0156,85.4,improving,unconfirmed,GROUP_0187,,EUR,,2026-06-03 10:39:51,85.4,80-90,80-90|improving,8,,0.95,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0157,68.4,stable,unconfirmed,GROUP_0146,,EUR,,2025-05-23 09:27:33,68.4,60-70,60-70|stable,6,Sage 200,0.47,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0158,,insufficient_data,unconfirmed,GROUP_0001,,USD,,2026-03-19 13:54:07,,,,3,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0159,64.8,deteriorating,unconfirmed,GROUP_0102,,EUR,businessCentral,2025-01-20 10:42:23,64.8,60-70,60-70|deteriorating,4,Microsoft Business Central,0.45,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0160,81.7,improving,unconfirmed,GROUP_0106,ES,EUR,,2025-02-10 10:41:20,81.7,80-90,80-90|improving,3,Microsoft Dynamics - F&O,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0161,81.7,improving,unconfirmed,GROUP_0079,,EUR,dynamicsAx,2024-11-28 14:09:38,81.7,80-90,80-90|improving,15,Microsoft Dynamics - AX 2009,0.5,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0162,82.3,improving,confirmed,GROUP_0095,,EUR,,2025-11-26 14:28:04,78.6,70-80,70-80|improving,12,,0.48,21,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0163,,insufficient_data,unconfirmed,GROUP_0094,,MXN,netsuite,2024-11-07 10:01:49,,,,13,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0164,83.5,improving,confirmed,GROUP_0154,,EUR,businessCentral,2023-07-04 07:36:24,73.5,70-80,70-80|improving,4,Microsoft Business Central,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0165,85.0,stable,unconfirmed,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:44:30,85.0,80-90,80-90|stable,14,Microsoft Business Central,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0166,47.1,insufficient_data,unconfirmed,GROUP_0149,,GBP,m3Rosetta,2026-02-16 10:36:39,47.1,40-50,,13,MOVEX,0.0,1,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0167,83.4,improving,unconfirmed,GROUP_0218,ES,EUR,businessCentral,2024-02-01 16:43:19,83.4,80-90,80-90|improving,16,Microsoft Navision,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0168,60.0,insufficient_data,unconfirmed,GROUP_0061,Malaysia,MYR,netsuite,2025-09-15 08:58:49,60.0,60-70,,1,,0.0,2,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0169,46.6,deteriorating,unconfirmed,GROUP_0090,,EUR,businessCentral,2025-04-24 10:48:30,46.6,40-50,40-50|deteriorating,5,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0170,86.7,deteriorating,unconfirmed,GROUP_0128,,EUR,,2026-03-25 13:41:49,86.7,80-90,80-90|deteriorating,4,Netsuite,0.0,5,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0171,86.7,deteriorating,unconfirmed,GROUP_0048,,EUR,businessCentral,2026-03-10 16:47:44,86.7,80-90,80-90|deteriorating,10,,0.12,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0172,78.8,improving,unconfirmed,GROUP_0212,,EUR,,2024-07-08 16:05:13,78.8,70-80,70-80|improving,11,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0173,71.7,improving,unconfirmed,GROUP_0019,,EUR,businessCentral,2025-06-17 11:30:15,71.7,70-80,70-80|improving,3,Microsoft Business Central,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0174,79.6,improving,confirmed,GROUP_0017,ESPAÑA,EUR,,2024-06-17 07:24:14,74.8,70-80,70-80|improving,11,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0175,83.5,improving,confirmed,GROUP_0143,,EUR,,2026-02-09 10:14:17,80.8,80-90,80-90|improving,10,Microsoft Business Central,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0176,49.9,deteriorating,confirmed,GROUP_0225,,EUR,businessCentral,2025-08-07 10:10:25,59.9,50-60,50-60|deteriorating,4,,0.33,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0177,42.3,deteriorating,confirmed,GROUP_0185,,EUR,businessCentral,2026-02-27 09:10:43,52.3,50-60,50-60|deteriorating,11,,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0178,57.0,deteriorating,confirmed,GROUP_0220,,EUR,navision,2024-03-21 16:23:59,60.2,60-70,60-70|deteriorating,6,Microsoft Navision,0.96,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0179,86.7,improving,unconfirmed,GROUP_0017,ESPAÑA,EUR,,2024-06-17 07:33:08,86.7,80-90,80-90|improving,11,,0.88,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0180,81.4,improving,unconfirmed,GROUP_0055,,EUR,dynamicsAx,2024-02-16 09:59:26,81.4,80-90,80-90|improving,4,Microsoft Dynamics - AX 2012,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0181,63.8,deteriorating,confirmed,GROUP_0045,,EUR,businessCentral,2023-10-25 11:31:02,67.8,60-70,60-70|deteriorating,2,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0182,85.6,improving,confirmed,GROUP_0179,,EUR,,2025-10-29 10:08:06,75.6,70-80,70-80|improving,7,,0.92,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0183,71.1,deteriorating,unconfirmed,GROUP_0232,,EUR,sageX3,2025-11-20 11:04:52,71.1,70-80,70-80|deteriorating,2,,0.92,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0184,87.7,improving,unconfirmed,GROUP_0044,,EUR,businessCentral,2026-06-19 12:00:25,87.7,80-90,80-90|improving,13,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0185,76.0,improving,confirmed,GROUP_0044,,EUR,businessCentral,2026-06-19 11:54:52,70.2,70-80,70-80|improving,13,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0186,62.1,deteriorating,unconfirmed,GROUP_0142,,EUR,,2024-09-10 18:42:27,62.1,60-70,60-70|deteriorating,22,Sage 50,0.92,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0187,,insufficient_data,unconfirmed,GROUP_0044,,PLN,businessCentral,2026-06-19 11:58:41,,,,13,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0188,60.0,stable,unconfirmed,GROUP_0158,,EUR,,2023-05-02 08:23:28,60.0,60-70,60-70|stable,21,,0.95,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0189,80.0,stable,unconfirmed,GROUP_0211,,GBP,netsuite,2024-12-13 11:05:53,80.0,80-90,80-90|stable,15,Netsuite,0.0,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0190,85.7,deteriorating,unconfirmed,GROUP_0182,,EUR,netsuite,2025-12-09 16:37:28,85.7,80-90,80-90|deteriorating,5,,0.7,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0191,,insufficient_data,unconfirmed,GROUP_0132,,GBP,netsuite,2024-03-15 09:24:56,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0192,80.3,deteriorating,unconfirmed,GROUP_0048,,EUR,businessCentral,2026-03-10 16:42:54,80.3,80-90,80-90|deteriorating,10,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0193,68.8,deteriorating,unconfirmed,GROUP_0224,,EUR,sage200,2025-09-02 15:50:03,68.8,60-70,60-70|deteriorating,3,,1.0,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0194,99.4,improving,unconfirmed,GROUP_0035,,EUR,businessCentral,2024-03-06 08:44:11,99.4,90-100,90-100|improving,14,Microsoft Business Central,0.08,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0195,54.5,deteriorating,unconfirmed,GROUP_0065,,EUR,,2024-10-10 11:00:07,54.5,50-60,50-60|deteriorating,13,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0196,79.6,improving,unconfirmed,GROUP_0199,,EUR,,2025-09-10 14:29:48,79.6,70-80,70-80|improving,11,,0.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0197,80.7,stable,unconfirmed,GROUP_0035,ES,EUR,businessCentral,2024-03-06 08:45:00,80.7,80-90,80-90|stable,14,Microsoft Business Central,0.0,22,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0198,88.1,stable,unconfirmed,GROUP_0037,ES,EUR,navision,2024-11-20 19:59:05,88.1,80-90,80-90|stable,6,Microsoft Navision,0.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0199,64.6,improving,unconfirmed,GROUP_0179,,EUR,,2025-10-29 10:16:03,64.6,60-70,60-70|improving,7,,0.08,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0200,66.3,improving,unconfirmed,GROUP_0224,,EUR,sage200,2025-09-02 15:49:16,66.3,60-70,60-70|improving,3,,0.91,11,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0201,100.0,improving,confirmed,GROUP_0101,,EUR,,2024-11-04 15:01:19,99.6,90-100,90-100|improving,18,,0.17,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0202,,insufficient_data,unconfirmed,GROUP_0194,,AED,,2024-10-29 11:22:45,,,,7,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0203,69.0,deteriorating,unconfirmed,GROUP_0016,ES,EUR,businessOne,2023-09-12 10:17:33,69.0,60-70,60-70|deteriorating,15,SAP Business One,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0204,71.7,deteriorating,unconfirmed,GROUP_0052,,EUR,netsuite,2025-11-24 15:17:59,71.7,70-80,70-80|deteriorating,2,,0.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0205,,insufficient_data,unconfirmed,GROUP_0175,,USD,netsuite,2025-09-23 12:31:00,,,,6,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0206,100.0,stable,unconfirmed,GROUP_0239,,EUR,,2026-03-11 15:55:38,100.0,90-100,90-100|stable,5,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0207,52.1,deteriorating,unconfirmed,GROUP_0153,,EUR,sage200,2023-08-02 08:06:59,52.1,50-60,50-60|deteriorating,6,Sage 200,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0208,,insufficient_data,unconfirmed,GROUP_0003,,GBP,businessOne,2026-03-17 14:36:39,,,,4,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0209,77.9,improving,unconfirmed,GROUP_0221,,EUR,businessCentral,2026-02-10 08:56:35,77.9,70-80,70-80|improving,1,,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0210,87.7,deteriorating,unconfirmed,GROUP_0117,,EUR,,2025-10-06 08:19:13,87.7,80-90,80-90|deteriorating,6,,1.0,13,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0211,76.0,improving,unconfirmed,GROUP_0243,,EUR,,2026-04-22 08:03:09,76.0,70-80,70-80|improving,5,,0.0,6,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0212,80.0,insufficient_data,unconfirmed,GROUP_0199,,SEK,,2025-09-10 14:31:10,80.0,80-90,,11,,0.0,1,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0213,,insufficient_data,unconfirmed,GROUP_0170,,NZD,,2025-06-10 11:11:54,,,,16,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0214,65.5,improving,unconfirmed,GROUP_0112,,EUR,,2025-05-19 09:15:35,65.5,60-70,60-70|improving,12,Microsoft Business Central,0.0,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0215,75.6,deteriorating,unconfirmed,GROUP_0070,ES,EUR,businessCentral,2023-03-21 09:07:29,75.6,70-80,70-80|deteriorating,18,Microsoft Business Central,0.07,14,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0216,77.4,improving,confirmed,GROUP_0067,,EUR,,2025-10-02 15:08:39,67.4,60-70,60-70|improving,6,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0217,86.7,improving,unconfirmed,GROUP_0087,NL,EUR,,2025-10-06 14:08:55,86.7,80-90,80-90|improving,9,,0.0,5,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0218,73.5,deteriorating,unconfirmed,GROUP_0113,,EUR,,2025-03-07 12:27:13,73.5,70-80,70-80|deteriorating,4,Desarrollo propio,0.9,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0219,,insufficient_data,unconfirmed,GROUP_0132,,BRL,netsuite,2024-03-15 09:26:24,,,,18,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0220,61.9,deteriorating,confirmed,GROUP_0124,,EUR,,2025-12-04 10:52:11,65.1,60-70,60-70|deteriorating,3,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0221,85.0,stable,unconfirmed,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:32:20,85.0,80-90,80-90|stable,18,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0222,100.0,improving,unconfirmed,GROUP_0064,,EUR,,2026-04-21 08:12:36,100.0,90-100,90-100|improving,12,,0.05,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0223,66.6,improving,unconfirmed,GROUP_0078,,EUR,,2022-12-12 12:30:25,66.6,60-70,60-70|improving,5,Microsoft Business Central,0.0,16,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0224,71.3,deteriorating,unconfirmed,GROUP_0234,,EUR,,2025-11-04 14:38:31,71.3,70-80,70-80|deteriorating,6,,0.8,10,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0225,78.1,deteriorating,unconfirmed,GROUP_0118,,EUR,businessCentral,2023-10-05 14:15:50,78.1,70-80,70-80|deteriorating,8,Microsoft Business Central,1.0,19,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0226,,insufficient_data,unconfirmed,GROUP_0013,,EUR,sageX3,2024-05-23 10:04:15,,,,12,Sage X3,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0227,89.5,stable,unconfirmed,GROUP_0092,,EUR,,2026-07-02 14:58:54,89.5,80-90,80-90|stable,6,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0228,57.9,deteriorating,unconfirmed,GROUP_0081,,EUR,a3,2025-09-09 10:10:50,57.9,50-60,50-60|deteriorating,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0229,80.0,stable,unconfirmed,GROUP_0101,,EUR,,2024-11-04 15:04:27,80.0,80-90,80-90|stable,18,,0.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0230,60.5,stable,unconfirmed,GROUP_0213,,EUR,,2025-10-03 08:49:40,60.5,60-70,60-70|stable,6,Microsoft Business Central,0.08,12,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0231,46.9,deteriorating,confirmed,GROUP_0108,,EUR,businessCentral,2024-12-09 16:41:16,56.9,50-60,50-60|deteriorating,19,Microsoft Business Central,0.78,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0232,71.6,improving,unconfirmed,GROUP_0038,,EUR,sageX3,2025-06-05 16:08:15,71.6,70-80,70-80|improving,3,,0.33,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0233,,insufficient_data,unconfirmed,GROUP_0150,,EUR,,2024-04-24 13:32:33,,,,13,Sage 200,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0234,69.4,deteriorating,unconfirmed,GROUP_0101,,EUR,,2024-11-04 14:28:47,69.4,60-70,60-70|deteriorating,18,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0235,67.8,stable,unconfirmed,GROUP_0028,,EUR,,2025-10-27 15:47:42,67.8,60-70,60-70|stable,1,,0.87,23,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0236,84.9,deteriorating,unconfirmed,GROUP_0243,,EUR,,2026-04-16 09:36:46,84.9,80-90,80-90|deteriorating,5,,1.0,7,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0237,,insufficient_data,unconfirmed,GROUP_0044,,GBP,businessCentral,2026-06-19 11:58:51,,,,13,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0238,74.4,deteriorating,unconfirmed,GROUP_0149,,EUR,m3Rosetta,2026-02-16 09:42:45,74.4,70-80,70-80|deteriorating,13,MOVEX,1.0,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0239,84.8,improving,unconfirmed,GROUP_0202,,EUR,businessCentral,2024-10-31 14:30:40,84.8,80-90,80-90|improving,6,Microsoft Business Central,0.88,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0240,,insufficient_data,unconfirmed,GROUP_0009,,CAD,,2025-12-10 13:43:25,,,,9,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0241,42.5,stable,unconfirmed,GROUP_0050,,EUR,,2024-01-03 08:11:33,42.5,40-50,40-50|stable,3,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0242,73.3,deteriorating,unconfirmed,GROUP_0108,ES,EUR,businessCentral,2026-06-18 13:59:08,73.3,70-80,70-80|deteriorating,19,Microsoft Business Central,0.25,4,EUR_only,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0243,77.3,stable,unconfirmed,GROUP_0170,,EUR,,2025-06-10 10:52:17,77.3,70-80,70-80|stable,16,,1.0,17,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0244,77.1,deteriorating,unconfirmed,GROUP_0212,,EUR,,2024-07-10 16:17:46,77.1,70-80,70-80|deteriorating,11,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0245,85.0,improving,confirmed,GROUP_0096,ES,EUR,netsuite,2025-07-31 10:10:11,81.8,80-90,80-90|improving,7,Netsuite,0.6,15,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0246,80.7,stable,unconfirmed,GROUP_0213,,EUR,businessCentral,2024-01-12 09:48:57,80.7,80-90,80-90|stable,6,Microsoft Business Central,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0247,,insufficient_data,unconfirmed,GROUP_0218,US,EUR,businessCentral,2025-04-24 15:33:57,,,,16,Microsoft Navision,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0248,84.0,improving,confirmed,GROUP_0095,,EUR,businessCentral,2025-10-31 12:51:29,77.8,70-80,70-80|improving,12,,1.0,20,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0249,,insufficient_data,unconfirmed,GROUP_0194,GB,GBP,netsuite,2023-04-03 10:14:00,,,,7,Netsuite,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0250,62.6,deteriorating,unconfirmed,GROUP_0065,,EUR,netsuite,2024-10-10 11:08:53,62.6,60-70,60-70|deteriorating,13,Netsuite,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0251,,insufficient_data,unconfirmed,GROUP_0170,,PEN,,2025-06-10 11:07:46,,,,16,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
COMP_0252,92.6,deteriorating,unconfirmed,GROUP_0179,,EUR,,2025-10-29 10:14:39,92.6,90-100,90-100|deteriorating,7,,0.89,9,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0253,75.8,deteriorating,unconfirmed,GROUP_0055,,EUR,dynamicsAx,2024-02-16 09:59:14,75.8,70-80,70-80|deteriorating,4,Microsoft Dynamics - AX 2012,0.75,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0254,79.3,deteriorating,unconfirmed,GROUP_0158,,EUR,,2023-05-02 09:29:37,79.3,70-80,70-80|deteriorating,21,,1.0,24,EUR_only,v2.0.0-w3-h9,2026-09-01,False,False
COMP_0255,81.8,stable,unconfirmed,GROUP_0025,,EUR,dynamicsAx,2026-03-09 10:44:39,81.8,80-90,80-90|stable,2,,1.0,8,EUR_only,v2.0.0-w3-h9,2026-09-01,False,True
COMP_0256,,insufficient_data,unconfirmed,GROUP_0170,,USD,,2025-06-10 10:59:38,,,,16,,,0,insufficient,v2.0.0-w3-h9,2026-09-01,True,True
